pnum,itamnum,servername,ip,hostname,center,loc1,loc2,isvm,vcenter,datein,dateout,charge,charge2,isoper,oper,power,pdu,os,osver,maker,model,serial,domain,charge3,usize,vmpnum,dateinsert,cpucore,memory
3297,NULL,"투자 IFRS9 개발 DB",10.10.10.10,hlistrdb,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,2,"AIX 7100-04-04-1717",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3298,NULL,"이미지 DB#1",10.10.10.10,imagedb1,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"AIX 7100-04-04-1717",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3299,NULL,"EDW 운영#2",10.10.10.10,pklidw2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"AIX 6100-09-09-1717",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3300,NULL,"메일시스템DB#1 운영",10.10.10.10,hlipmaildb1,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"AIX 7100-05-05-1939",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3301,NULL,"이지샘 KMS DB#1 운영",10.10.10.10,hlipekmsdb,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"AIX 7100-05-05-1939",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3302,NULL,"퇴직연금 DB 운영#1",10.10.10.10,hlirpsdb1,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"AIX 7100-05-05-1939",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3303,NULL,"정보계 서버#2
메인VIOS#3",10.10.10.10,vios3,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"AIX 6100-09-11-1810",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3304,NULL,"정보계 서버#2
메인VIOS#4",10.10.10.10,vios4,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"AIX 6100-09-11-1810",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3305,NULL,NIM#2,10.10.10.10,nim2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"AIX 7100-04-04-1717",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3306,NULL,"CDIS DB#2",10.10.10.10,cdisdb2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"AIX 7100-04-04-1717",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3307,NULL,"이미지 DB#2",10.10.10.10,imagedb2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"AIX 7100-04-04-1717",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3308,NULL,"ATM 개발",10.10.10.10,ATM_1,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,2,"AIX 7100-04-04-1717",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3309,NULL,"신탁 DB#2",10.10.10.10,trusdb2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"AIX 7100-04-04-1717",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3310,NULL,사차손익,10.10.10.10,sacha,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"AIX 6100-09-09-1717",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3311,NULL,"EDW 운영#1",10.10.10.10,pklidw1,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"AIX 6100-09-09-1717",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3312,NULL,"ERP 운영 컨커런트",10.10.10.10,klierpcm,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"AIX 6100-09-06-1543",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3313,NULL,"메일시스템 DB#2 운영",10.10.10.10,hlipmaildb2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"AIX 7100-05-05-1939",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3314,NULL,"IFRS9 AP 운영",10.10.10.10,hliifap,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"AIX 7100-04-04-1717",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3315,NULL,"투자 IFRS9 개발 AP",10.10.10.10,hlistrap,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,2,"AIX 7100-04-04-1717",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3316,NULL,"신규 이미지 AP#2",10.10.10.10,imageap2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"AIX 7100-04-04-1717",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3317,NULL,"ERP AP#2",10.10.10.10,klierpa2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"AIX 6100-09-06-1543",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3318,NULL,"IFRS9 AP QA",10.10.10.10,hliqifap,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,2,"AIX 7100-04-04-1717",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3319,NULL,연체관리,10.10.10.10,yeonche,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"AIX 7100-04-04-1717",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3320,NULL,"ERP DB Standby",10.10.10.10,klierpdt,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"AIX 6100-09-09-1717",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3321,NULL,"종합감사 DB",10.10.10.10,audit,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"AIX 6100-09-09-1717",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3322,NULL,"ETL 운영",10.10.10.10,hlietl,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"AIX 7100-03-06-1543",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3323,NULL,"AML 개발",10.10.10.10,amldev,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,2,"AIX 7100-04-04-1717",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3324,NULL,"EP DB#2",10.10.10.10,edb2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"AIX 6100-09-09-1717",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3325,NULL,"고객정보암호화 Gateway DB#2",10.10.10.10,gwdb2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"AIX 7100-04-04-1717",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3326,NULL,"퇴직연금 DB 운영#2",10.10.10.10,hlirpsdb2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"AIX 7100-05-05-1939",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3327,NULL,"(논리) IFRS대손공시운영",10.10.10.10,iropval,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"HP-UX IA_B.11.31",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3328,NULL,"(논리) IFRS운영AP패키지",10.10.10.10,iroppa,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"HP-UX IA_B.11.31",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3329,NULL,"(논리) 융자DB#1",10.10.10.10,hliphfsrdb1,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"HP-UX IA_B.11.31",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3330,NULL,"(논리) 융자AP#1",10.10.10.10,hliphfsrap1,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"HP-UX IA_B.11.31",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3331,NULL,주전산AP#1,10.10.10.10,kliap1,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"HP-UX IA_B.11.31",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3332,NULL,주전산DB#1,10.10.10.10,nklidb1,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"HP-UX IA_B.11.31",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3333,NULL,대외계#1,10.10.10.10,klibks1,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"HP-UX IA_B.11.31",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3334,NULL,방카WAS#1,10.10.10.10,klibkw1,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"HP-UX IA_B.11.31",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3335,NULL,주전산DB백업서버,10.10.10.10,kliopenv,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"HP-UX IA_B.11.31",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3336,NULL,"(논리) IFRS운영DB",10.10.10.10,iropdb,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"HP-UX IA_B.11.31",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3337,NULL,"(논리) IFRS개발DB",10.10.10.10,irdevdb,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,2,"HP-UX IA_B.11.31",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3338,NULL,"(논리) 융자DB#2",10.10.10.10,hliphfsrdb2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"HP-UX IA_B.11.31",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3339,NULL,"(논리) 융자AP#2",10.10.10.10,hliphfsrap2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"HP-UX IA_B.11.31",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3340,NULL,주전산AP#2,10.10.10.10,kliap2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"HP-UX IA_B.11.31",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3341,NULL,주전산DB#2,10.10.10.10,nklidb2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"HP-UX IA_B.11.31",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3342,NULL,대외계#2,10.10.10.10,klibks2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"HP-UX IA_B.11.31",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3343,NULL,방카WAS#2,10.10.10.10,klibkw2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"HP-UX IA_B.11.31",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3344,NULL,대외계/방카QA,10.10.10.10,klibct1,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,2,"HP-UX IA_B.11.31",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3345,NULL,"OA1 SD#3(슈퍼돔 콘솔)",10.10.10.10,klisdrcon1,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,3,임베디드,NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3346,NULL,"OA2 SD#3(슈퍼돔 콘솔)",10.10.10.10,klisdrcon2,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,3,임베디드,NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3347,NULL,변경관리서버,10.10.10.10,kliux14,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,HPUX-11.31,NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3348,NULL,"주전산 융자 DB #QA",10.10.10.10,hliqhfsrdb01,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,2,HPUX-11.31,NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3349,NULL,"주전산 융자 AP #개발",10.10.10.10,hlidhfsrap,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,2,HPUX-11.31,NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3350,NULL,"주전산 융자 DB #개발",10.10.10.10,hlidhfsrdb,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,2,HPUX-11.31,NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3351,NULL,"주전산 융자 AP #DR",10.10.10.10,hlidrhfsrap,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,4,0,NULL,2,HPUX-11.31,NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3352,NULL,"주전산 융자 DB #DR",10.10.10.10,hlidrhfsrdb,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,4,0,NULL,2,HPUX-11.31,NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3353,NULL,"IFRS_DR AP패키지",10.10.10.10,diroppa,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,4,0,NULL,2,HPUX-11.31,NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3354,NULL,"IFRS_DR AP패키지",10.10.10.10,diropval,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,4,0,NULL,2,HPUX-11.31,NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3355,NULL,"DR_OS백업 MP 콘솔",10.10.10.10,ignitedrcon,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,4,0,NULL,2,HPUX-11.31,NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3356,NULL,DR_OS백업,10.10.10.10,ignitedr,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,4,0,NULL,2,HPUX-11.31,NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3357,NULL,"주전산 DR AP서버",10.10.10.10,klidrm1,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,4,0,NULL,2,HPUX-11.31,NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3358,NULL,"IFRS_DR DB서버",10.10.10.10,diropdb,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,4,0,NULL,2,HPUX-11.31,NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3359,NULL,"대외계 DR",10.10.10.10,klinet2,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,4,0,NULL,2,HPUX-11.31,NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
3360,NULL,VIOS11,10.10.10.10,vios11,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2,"AIX 7200-04-02-2015",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
